-12.769740868216731 + 2.3492932589553432im,-33.25362998373543 - 0.4907770392061234im,37.74563640373753 + 0.3240408767542579im,-10.082046468276301 + 2.372525954449483im
-12.769799245451317 + 2.3710628867439527im,-33.254152645056564 - 0.49532807570542836im,37.74613985361014 + 0.32704682439362814im,-10.08209661831958 + 2.394512321800465im
-12.769858708358752 + 2.393034430107646im,-33.25468504403916 - 0.49992141539674373im,37.74665268152891 + 0.3300807433908455im,-10.082147700450607 + 2.416702655876067im
-12.769919277115699 + 2.4152097671101647im,-33.25522736231074 - 0.5045574543315601im,37.74717506235033 + 0.33314289646675316im,-10.082199731970025 + 2.4390988549671158im
-12.76998097227344 + 2.437590793431047im,-33.25577978489426 - 0.5092365923476146im,37.74770717419724 + 0.3362335488778387im,-10.082252730498691 + 2.4617028352019603im
-12.770043814764646 + 2.460179422535284im,-33.256342500272005 - 0.5139592331093359im,37.74824919852037 + 0.33935296844299684im,-10.082306713983494 + 2.4845165307197306im
-12.770107825910278 + 2.48297758584449im,-33.256915700450456 - 0.5187257841449794im,37.74880132016063 + 0.34250142557027424im,-10.08236170070367 + 2.507541893843868im
-12.77017302742717 + 2.505987232909397im,-33.25749958102642 - 0.5235366568871546im,37.74936372741268 + 0.3456791932833798im,-10.082417709276545 + 2.530780895258624im
-12.770239441434757 + 2.5292103315849075im,-33.25809434125474 - 0.528392266711784im,37.74993661208963 + 0.3488865472496125im,-10.08247475866411 + 2.5542355241866126im
-12.770307090463175 + 2.5526488682062682im,-33.25870018411686 - 0.5332930329794663im,37.750520169589386 + 0.352123765807794im,-10.082532868178852 + 2.5779077885687376im
-12.770375997460457 + 2.5763048477674255im,-33.259317316390856 - 0.5382393790745309im,37.75111459896167 + 0.3553911299953566im,-10.082592057490704 + 2.6017997152457233im
-12.770446185800091 + 2.600180294101217im,-33.25994594872297 - 0.5432317324481842im,37.75172010297641 + 0.35868892357771076im,-10.082652346633493 + 2.625913350141597im
-12.770517679289636 + 2.6242772500613416im,-33.260586295700186 - 0.5482705246589915im,37.752336888194044 + 0.36201743307667017im,-10.082713756011476 + 2.6502507584491735im
-12.770590502177855 + 2.6485977777063683im,-33.26123857592435 - 0.5533561914154295im,37.752965165036265 + 0.3653769477994671im,-10.082776306406156 + 2.6748140248176506im
-12.770664679163334 + 2.673143958485303im,-33.261903012088176 - 0.5584891726184971im,37.753605147858735 + 0.36876775986852295im,-10.082840018983324 + 2.6996052535416415im
-12.770740235402863 + 2.697917893425501im,-33.262579831051106 - 0.5636699124057831im,37.75425705502494 + 0.37219016425133217im,-10.082904915300201 + 2.7246265687531364im
-12.770817196519785 + 2.7229217033227204im,-33.263269263918836 - 0.5688988591936596im,37.754921108981556 + 0.3756444587902543im,-10.082971017312365 + 2.7498801146144953im
-12.770895588612268 + 2.748157528932267im,-33.26397154612301 - 0.5741764657233595im,37.75559753633478 + 0.379130944233923im,-10.083038347381214 + 2.7753680555142597im
-12.770975438262983 + 2.773627531162972im,-33.26468691750216 - 0.5795031891045701im,37.75628656792917 + 0.38264992426796246im,-10.08310692828145 + 2.8010925762647116im
-12.771056772546967 + 2.7993338912732804im,-33.265415622384864 - 0.5848794908617487im,37.75698843892677 + 0.3862017055465514im,-10.083176783208557 + 2.8270558823014627im
-12.7711396190415 + 2.8252788110686664im,-33.26615790967493 - 0.5903058369792398im,37.75770338888831 + 0.3897865977239441im,-10.08324793578648 + 2.853260199885738im
