-0.37835749501945554 - 0.1400092000105858im,0.1336330869949584 + 0.008283034050500215im,0.2381738233928802 + 0.0543494318766105im,0.12830456859810985 + 0.001990616020579951im,-0.28637295278013103 - 0.10917390382385593im,0.12830267510030208 + 0.0019934057836557694im,0.23817199671595246 + 0.054352025770510834im,0.13363504044225658 + 0.00828047486613334im,-0.37835749112142747 - 0.14000937171104483im
-0.3804530106978897 - 0.13964885693600554im,0.1338124939653734 + 0.007857627454209246im,0.23886477870059453 + 0.05387298160052461im,0.12849542786693124 + 0.0014981839381622841im,-0.28803338028159314 - 0.1089860732606936im,0.128493512745972 + 0.0015010217617190044im,0.2388629310005375 + 0.05387562082778795im,0.13381447140158384 + 0.00785502275926459im,-0.38045300747422917 - 0.13964903071882415im
-0.3825627871964464 - 0.13927239080967174im,0.13398762135463316 + 0.007427749628799951im,0.2395540760743152 + 0.05338880642059939im,0.1286819982122202 + 0.0010003995807466059im,-0.28970668218003043 - 0.10878616382790211im,0.12868006135516305 + 0.0010032863330778053im,0.2395522072424137 + 0.053391491806171726im,0.13398962294901837 + 0.007425098570719724im,-0.3825627846671024 - 0.13927256669739868im
-0.38468690613170775 - 0.13887957284134558im,0.13415838332942204 + 0.006993402645709515im,0.2402416390359734 + 0.0528968643844693im,0.12886418893073184 + 0.0004972558406117727im,-0.29139294983338565 - 0.10857399007938065im,0.12886223022867904 + 0.0005001924055602253im,0.24023974896752412 + 0.05289959676800515im,0.13416040924824582 + 0.006990704356094709im,-0.3846869043170889 - 0.13887975085675414im
-0.38682544945620784 - 0.1384701716755501im,0.13432469314005477 + 0.006554589438957732im,0.24092739013775402 + 0.05239711395470553im,0.12904190828499754 - 1.1253578928661387e-5im,-0.29309227523181175 - 0.10834936428771934im,0.1290399276333039 - 8.266301709288248e-6im,0.24092547873224415 + 0.052399894190791066im,0.13432674354640478 + 0.006551843033266394im,-0.38682544837707145 - 0.13847035184163348im
-0.38897849945958324 - 0.13804395336872308im,0.13448646311850512 + 0.006111313824760271im,0.24161125095881708 + 0.05188951402598531im,0.12921506349938244 - 0.0005251341431701349im,-0.29480475100124987 - 0.10811209641992073im,0.12921306079780642 - 0.0005220952379155675im,0.24160931812019296 + 0.05189234298436688im,0.1344885381721057 + 0.006108518402053069im,-0.3889784991372832 - 0.13804413570867885im
-0.3911461387690174 - 0.13760068136629344im,0.13464360467650727 + 0.005663580521408739im,0.24229314210209105 + 0.05137402394248337im,0.1293835607563773 - 0.001044390465359542im,-0.2965304704086204 - 0.10786199411269813im,0.1293815359093133 - 0.0010412989999449573im,0.24229118773888433 + 0.05137690250829641im,0.13464570453349042 + 0.005660735164053753im,-0.39114613922506575 - 0.13760086590354323im
-0.39332845034995717 - 0.13714011647947985im,0.13479602830399767 + 0.005211395169314373im,0.24297298319135094 + 0.05085060351547228im,0.129547305192976 - 0.001569026285816038im,-0.29826952736471724 - 0.10759886264777832im,0.1295452581097357 - 0.001565881311522425im,0.2429710072169117 + 0.050853532589553004im,0.13479815311673596 + 0.005208498942698021im,-0.3933284516064252 - 0.13714030323769547im
-0.39552551750766674 - 0.1366620168619656im,0.1349436435677988 + 0.004754764351374531im,0.2436506928688028 + 0.050319213041218815im,0.12970620089760113 - 0.0020990444508105243im,-0.3000220164295268 - 0.10732250492664276im,0.1297041314925927 - 0.0020958450020307257im,0.24364869520151702 + 0.05032219354030829im,0.13494579348466354 + 0.004751816303607694im,-0.39552551958694676 - 0.1366622058650519im
-0.39773742388801087 - 0.13616613798630015im,0.1350863591105644 + 0.0042936956134102386im,0.2443261887926192 + 0.04977981331904815im,0.1298601509069668 - 0.0026344468911421114im,-0.3017880328164497 - 0.10703272144522541im,0.12985805909993925 - 0.0026311919851017933im,0.2443241693561743 + 0.049782846176067576im,0.13508853427573206 + 0.00429069477505217im,-0.3977374268131134 - 0.13616632925840425im
-0.39996425347951925 - 0.13565223262012327im,0.13522408265012117 + 0.0038281974849556496im,0.2449993876352301 + 0.04923236566969689im,0.1300090572035451 - 0.0031752346005320207im,-0.3035676723971178 - 0.10672931026814039im,0.13000694291970752 - 0.0031719232369163803im,0.2449973463588845 + 0.0492354518338981im,0.13522628320331623 + 0.0038251428686853607im,-0.39996425727380674 - 0.13565242618555393im
-0.40220609061420187 - 0.13512005080208842im,0.13535672097884982 + 0.0033582795001707863im,0.24567020508156198 + 0.04867683195365917im,0.1301528207128684 - 0.0037214076136340805im,-0.30536103170553097 - 0.10641206700275745im,0.13015068388332535 - 0.003718038774455581im,0.2456681419002968 + 0.04867997239103742im,0.13535894705515042 + 0.003355170100509434im,-0.40220609530161433 - 0.1351202466854484im
