-74.41048953427477 - 0.04724623439733351im,-1767.2402832563646 - 0.07683648418492235im,10.40917431260288 + 0.008460461324596722im,74.4104919545467 + 0.01375925118217957im
-74.41048931688643 - 0.047904157429095075im,-1767.2402824214284 - 0.07790646085811537im,10.409174273674793 + 0.008578276695104761im,74.41049180503406 + 0.013950854313881659im
-74.41048909340157 - 0.04857124230561356im,-1767.2402815630767 - 0.07899133727885076im,10.409174233654998 + 0.008697732692597257im,74.41049165132858 + 0.014145125595219578im
-74.41048886364905 - 0.04924761660924297im,-1767.240280680652 - 0.08009132092736185im,10.409174192512861 + 0.00881885216347074im,74.4104914933126 + 0.014342102181175948im
-74.4104886274533 - 0.04993340969897112im,-1767.2402797734806 - 0.08120662217293166im,10.409174150216906 + 0.008941658272267054im,74.41049133086503 + 0.014541821744128889im
-74.41048838463335 - 0.050628752735159224im,-1767.2402788408658 - 0.08233745431410897im,10.409174106734756 + 0.00906617450610362im,74.41049116386142 + 0.01474432248105649im
-74.41048813500355 - 0.051333778704627034im,-1767.240277882095 - 0.08348403361948717im,10.409174062033166 + 0.009192424679165397im,74.41049099217437 + 0.014949643120840269im
-74.41048787837322 - 0.052048622446087024im,-1767.2402768964398 - 0.08464657936906346im,10.40917401607794 + 0.009320432937259485im,74.4104908156724 + 0.015157822931674579im
-74.41048761454554 - 0.05277342067593152im,-1767.2402758831388 - 0.08582531389615135im,10.40917396883391 + 0.009450223762432973im,74.4104906342206 + 0.015368901728573284im
-74.41048734331874 - 0.05350831201438142im,-1767.2402748414177 - 0.08702046262989828im,10.409173920264914 + 0.009581821977655341im,74.4104904476796 + 0.015582919880987171im
-74.41048706448566 - 0.05425343701199696im,-1767.2402737704856 - 0.08823225413838219im,10.409173870333836 + 0.009715252751565887im,74.41049025590762 + 0.01579991832052316im
-74.41048677783274 - 0.05500893817655781im,-1767.240272669517 - 0.08946092017230238im,10.40917381900244 + 0.009850541603287213im,74.41049005875705 + 0.01601993854877058im
-74.41048648314084 - 0.05577496000031938im,-1767.2402715376747 - 0.09070669570931614im,10.409173766231495 + 0.009987714407306092im,74.41048985607793 + 0.016243022645243677im
-74.4104861801842 - 0.05655164898764551im,-1767.2402703740863 - 0.09196981899892355im,10.409173711980575 + 0.010126797398421742im,74.41048964771423 + 0.016469213275422265im
-74.41048586873127 - 0.05733915368302971im,-1767.2402691778668 - 0.09325053160805839im,10.409173656208221 + 0.010267817176763635im,74.41048943350742 + 0.016698553698918265im
-74.41048554854375 - 0.05813762469950266im,-1767.2402679480992 - 0.09454907846722879im,10.409173598871732 + 0.010410800712878523im,74.41048921329289 + 0.016931087777741712im
-74.41048521937664 - 0.05894721474743865im,-1767.2402666838423 - 0.09586570791737953im,10.409173539927268 + 0.010555775352888961im,74.4104889869027 + 0.017166859984695786im
-74.41048488097809 - 0.05976807866376083im,-1767.2402653841282 - 0.09720067175734641im,10.409173479329704 + 0.010702768823723082im,74.41048875416314 + 0.017405915411877745im
-74.4104845330893 - 0.06060037344155525im,-1767.2402640479663 - 0.09855422529200972im,10.409173417032717 + 0.010851809238417734im,74.4104885148969 + 0.01764829977930521im
-74.41048417544394 - 0.061444258260094205im,-1767.2402626743287 - 0.09992662738108224im,10.409173352988615 + 0.01100292510149485im,74.41048826892013 + 0.017894059443656952im
-74.41048380776853 - 0.06229989451528142im,-1767.240261262168 - 0.10131814048861522im,10.409173287148407 + 0.01115614531441333im,74.41048801604498 + 0.018143241407141446im
-74.41048342978195 - 0.06316744585051874im,-1767.2402598104063 - 0.10272903073317032im,10.40917321946176 + 0.011311499181096493im,74.41048775607858 + 0.018395893326485724im
-74.41048304119471 - 0.06404707818800204im,-1767.2402583179269 - 0.10415956793867613im,10.40917314987684 + 0.011469016413536284im,74.41048748882102 + 0.018652063522045622im
-74.41048264170956 - 0.06493895976045568im,-1767.2402567835907 - 0.10561002568602804im,10.409173078340421 + 0.011628727137476117im,74.41048721406825 + 0.018911800987051433im
-74.41048223102095 - 0.06584326114330695im,-1767.2402552062226 - 0.10708068136538229im,10.409173004797779 + 0.011790661898172404im,74.41048693160997 + 0.01917515539697563im
-74.4104818088148 - 0.06676015528730826im,-1767.2402535846202 - 0.1085718162291683im,10.409172929192666 + 0.011954851666236365im,74.41048664123049 + 0.01944217711903188im
