0.40903728414561513 - 0.0114700716820426im,1.1178906322837179 - 0.0691006104724862im,-0.1610525950700748 - 0.004253167029086718im,-0.7129443892860977 - 0.008322847038828086im
0.4091071907414384 - 0.011622279935825104im,1.1181219497845052 - 0.06981168538144379im,-0.16110757022888528 - 0.004221401891312791im,-0.7131164122268525 - 0.00818946652955171im
0.4091770719831158 - 0.011776296416021181im,1.1183533590059629 - 0.07053014354352989im,-0.1611624437211317 - 0.004188807629326797im,-0.7132881207558135 - 0.00805326615634993im
0.4092469152596672 - 0.011932134204871605im,1.1185848227169657 - 0.07125603996557474im,-0.161217203633035 - 0.00415537906627531im,-0.7134594777153173 - 0.007914228309973504im
0.4093167077861587 - 0.012089806296337479im,1.1188163031676626 - 0.07198942952225872im,-0.16127183789330166 - 0.004121111167161167im,-0.7136304454573976 - 0.007772335816761056im
0.40938643660254453 - 0.012249325593961972im,1.1190477620854204 - 0.0727303669510918im,-0.16132633427266252 - 0.004085999041618727im,-0.7138009858421049 - 0.007627571947529746im
0.40945608858160903 - 0.012410704907289736im,1.1192791607005634 - 0.0734789068437448im,-0.16138068038972347 - 0.004050037948099301im,-0.7139710602562562 - 0.007479920430309723im
0.40952565042264055 - 0.012573956948102413im,1.1195104597265302 - 0.07423510363553602im,-0.16143486370781177 - 0.004013223297457452im,-0.7141406296034633 - 0.0073293654620227im
0.409595108662486 - 0.012739094328825907im,1.1197416193942973 - 0.07499901160361826im,-0.16148887154230585 - 0.003975550655931407im,-0.7143096543268967 - 0.007175891717083173im
0.4096644496743618 - 0.012906129557972061im,1.11997259944898 - 0.0757706848542995im,-0.16154269106084948 - 0.0039370157494755045im,-0.7144780944100848 - 0.007019484361275625im
0.40973365966893766 - 0.013075075038991775im,1.1202033591538094 - 0.07655017732138616im,-0.1615963092850422 - 0.0038976144661144315im,-0.7146459093825845 - 0.0068601290592536735im
0.4098027247011265 - 0.013245943066151913im,1.120433857310135 - 0.07733754275648097im,-0.1616497130950934 - 0.003857342860177121im,-0.7148130583336292 - 0.006697811987088525im
0.40987163066820936 - 0.013418745822278588im,1.1206640522538107 - 0.07813283472304705im,-0.16170288922985537 - 0.0038161971552422513im,-0.7149794999135787 - 0.006532519842210434im
0.40994036331618183 - 0.013593495376490293im,1.1208939018732975 - 0.07893610659258092im,-0.16175582429171004 - 0.0037741737472672342im,-0.7151451923481085 - 0.006364239852487217im
0.4100089082440179 - 0.01377020368128938im,1.1211233636233922 - 0.07974741153764116im,-0.16180850474984074 - 0.0037312692080435335im,-0.7153100934486898 - 0.006192959787177844im
0.4100772509000596 - 0.013948882569920364im,1.1213523945149875 - 0.0805668025257217im,-0.1618609169393844 - 0.0036874802881939096im,-0.7154741606104358 - 0.006018667966409868im
0.4101453765933586 - 0.014129543754220994im,1.1215809511499302 - 0.08139433231524201im,-0.16191304706927406 - 0.0036428039203972055im,-0.7156373508362357 - 0.00584135327101411im
0.4102132704920131 - 0.014312198823414023im,1.1218089897160408 - 0.08223005345419525im,-0.16196488122222502 - 0.003597237221554945im,-0.7157996207368689 - 0.005661005149346453im
0.41028091762896257 - 0.01449685923932121im,1.1220364660051831 - 0.08307401826789272im,-0.16201640535957731 - 0.0035507774974097815im,-0.7159609265460808 - 0.005477613631519229im
0.4103483029034352 - 0.014683536337902555im,1.1222633354178846 - 0.08392627886615191im,-0.16206760532319694 - 0.003503422243086725im,-0.7161212241264784 - 0.005291169331186526im
0.4104154110864716 - 0.014872241323790414im,1.1224895529811425 - 0.08478688712901619im,-0.1621184668401291 - 0.0034551691480916775im,-0.7162804689844906 - 0.005101663461026274im
0.4104822268238607 - 0.015062985272100718im,1.1227150733564837 - 0.08565589471523892im,-0.16216897552554593 - 0.003406016096705144im,-0.7164386162787965 - 0.004909087833785265im
0.41054873463865577 - 0.015255779122610127im,1.1229398508493689 - 0.08653335304627043im,-0.16221911688546944 - 0.003355961173043942im,-0.7165956208298039 - 0.00471343487843974im
0.4106149189408294 - 0.015450633682037113im,1.1231638394384702 - 0.08741931331711703im,-0.1622688763241667 - 0.0033050026614705776im,-0.7167514371422602 - 0.004514697640804632im
0.4106807640206644 - 0.015647559620515183im,1.123386992754944 - 0.08831382648721602im,-0.16231823914125743 - 0.00325313904971699im,-0.7169060193959843 - 0.0043128697937915945im
0.4107462540615895 - 0.015846567470866633im,1.1236092641231425 - 0.08921694328175248im,-0.1623671905409446 - 0.0032003690312513823im,-0.7170593214753156 - 0.004107945644368434im
0.41081137314123134 - 0.01604766762675524im,1.1238306065635333 - 0.09012871418844366im,-0.16241571563398438 - 0.003146691507765524im,-0.7172112969749014 - 0.003899920141493837im
0.41087610523717977 - 0.01625087034340409im,1.1240509728106156 - 0.09104918946320319im,-0.16246379944266565 - 0.003092105590173157im,-0.7173618992152366 - 0.003688788878902668im
0.4109404342285256 - 0.01645618573534782im,1.1242703153178368 - 0.0919784191257675im,-0.16251142690324885 - 0.003036610601422659im,-0.7175110812504477 - 0.00347454810411152im
